1000	
L000005843	L000005846
L000005843	L000012042
L000005843	L000012043
L000005843	L000012495
L000005843	L000012496
L000005843	L000013293
L000005843	L000013294
L000005843	L000013295
L000005842	L000005892
L000005892	L000005894
L000005892	L000005895
L000005892	L000012337
L000012337	L000013028
L000012337	L000013029
L000012337	L000013030
L000012337	L000013031
L000012337	L000013032
L000012337	L000013033
L000012337	L000013034
L000005892	L000013297
L000005842	L000005937
L000005937	L000005939
L000005939	L000005940
L000005939	L000005942
L000005939	L000005943
L000005937	L000005944
L000005944	L000005945
L000005937	L000005946
L000005946	L000005947
L000005946	L000005948
L000005946	L000005949
L000005946	L000005950
L000005946	L000005951
L000005946	L000005952
L000005946	L000005953
L000005937	L000005954
L000005954	L000005955
L000005954	L000005956
L000005954	L000005957
L000005954	L000005958
L000005937	L000005959
L000005937	L000005960
L000005937	L000009176
L000005937	L000008415
L000005842	L000007763
L000007763	L000007764
L000007763	L000007766
L000007763	L000007767
L000005842	L000013125
L000013125	L000005899
L000013125	L000005904
L000013125	L000005906
L000013125	L000005907
L000013125	L000012498
L000005842	L000013175
L000013175	L000005341
L000005842	L000013607
L000005842	L000013608
L000013608	L000005936
L000013608	L000005938
L000013608	L000005961
L000013608	L000005962
L000005842	L000013609
L000013609	L000005902
L000005902	L000013300
L000013300	L000005398
L000013300	L000005399
L000013300	L000005401
L000013300	L000005403
L000013300	L000005392
L000005392	L000005393
L000005392	L000005394
L000005392	L000005395
L000005392	L000005396
L000013609	L000013124
L000013124	L000013307
L000013124	L000013308
L000013124	L000013309
L000005842	L000013610
L000013610	L000005908
L000005908	L000005911
L000005908	L000005912
L000005908	L000005914
L000005908	L000012497
L000013610	L000013043
L000013043	L000012816
L000013043	L000012817
L000013043	L000012818
L000013043	L000012819
L000013043	L000012820
L000013043	L000012821
L000013043	L000012822
L000005842	L000013611
L000005842	L000013673
L000005842	L000005915
L000005915	L000005913
L000005915	L000005916
L000005915	L000005917
L000005915	L000005918
L000005915	L000005919
L000005915	L000005920
L000005915	L000012768
L000005842	L000005926
L000005926	L000005927
L000005926	L000005928
L000005926	L000005929
L000005926	L000005931
L000005926	L000005932
L000005926	L000005933
L000005926	L000005934
L000005926	L000013306
L000007596	L000005964
L000005964	L000005965
L000005964	L000006076
L000006076	L000006077
L000006076	L000006080
L000006076	L000006081
L000006076	L000012334
L000012334	L000013014
L000012334	L000013015
L000012334	L000013016
L000012334	L000013017
L000012334	L000013018
L000012334	L000013019
L000012334	L000013020
L000005964	L000006092
L000006092	L000006093
L000006092	L000013781
L000013781	L000006094
L000013781	L000006095
L000013781	L000006096
L000013781	L000006097
L000013781	L000006098
L000013781	L000006099
L000006092	L000006100
L000005964	L000006170
L000005964	L000012017
L000005964	L000012018
L000005964	L000013126
L000005964	L000013177
L000013177	L000005342
L000005964	L000013694
L000013694	L000013696
L000013696	L000013695
L000013695	L000006016
L000013695	L000006035
L000013695	L000006051
L000013695	L000006054
L000013695	L000006061
L000013695	L000006064
L000013695	L000006069
L000013695	L000006072
L000013695	L000006074
L000013696	L000006014
L000006014	L000006015
L000006014	L000006028
L000006028	L000006029
L000006028	L000006030
L000006028	L000006031
L000006028	L000006032
L000006028	L000006033
L000006028	L000006034
L000006014	L000006036
L000006036	L000006037
L000006036	L000006038
L000006036	L000006039
L000006014	L000006040
L000006040	L000006041
L000006040	L000006042
L000006040	L000006043
L000006040	L000006044
L000006040	L000006045
L000006040	L000006046
L000006040	L000006047
L000006040	L000006048
L000006040	L000006049
L000006040	L000006050
L000006040	L000006052
L000006040	L000006053
L000006014	L000006055
L000006014	L000006056
L000006056	L000006057
L000006056	L000006058
L000006056	L000006059
L000006056	L000006060
L000006056	L000006062
L000006056	L000006063
L000006056	L000006065
L000006056	L000012788
L000006014	L000006066
L000006066	L000006067
L000006066	L000006068
L000006066	L000006070
L000006066	L000006071
L000006066	L000006073
L000006014	L000006075
L000013696	L000006171
L000006171	L000006172
L000006171	L000006173
L000006171	L000006174
L000006174	L000006175
L000006174	L000006176
L000006174	L000006177
L000006171	L000006178
L000006178	L000006158
L000006178	L000006179
L000006178	L000006180
L000006171	L000006181
L000006181	L000006182
L000006171	L000006183
L000006183	L000006184
L000006183	L000006185
L000006183	L000006186
L000006183	L000006187
L000006183	L000006188
L000006183	L000006189
L000006171	L000006190
L000006190	L000006191
L000006190	L000012749
L000006171	L000006192
L000006192	L000006193
L000006192	L000006194
L000006192	L000006195
L000006192	L000006196
L000006171	L000006197
L000006197	L000006198
L000006197	L000006199
L000006197	L000006200
L000006197	L000006201
L000006197	L000006202
L000006197	L000006203
L000006197	L000006204
L000006197	L000012469
L000006197	L000012748
L000006171	L000006205
L000006205	L000006206
L000006205	L000006207
L000006205	L000006208
L000013696	L000006013
L000013694	L000013195
L000013195	L000013196
L000013196	L000008902
L000013196	L000008904
L000013196	L000008906
L000013196	L000008907
L000013196	L000008983
L000013195	L000013197
L000013197	L000008804
L000013197	L000011830
L000013197	L000011838
L000013197	L000006082
L000005964	L000013697
L000013697	L000012442
L000013697	L000012016
L000013697	L000006102
L000006102	L000011883
L000011883	L000006111
L000011883	L000006112
L000011883	L000008466
L000011883	L000008480
L000011883	L000008492
L000011883	L000008505
L000011883	L000008517
L000011883	L000008529
L000011883	L000011884
L000006102	L000013698
L000013698	L000006145
L000013698	L000006142
L000013698	L000006146
L000013697	L000006118
L000006118	L000013699
L000013699	L000006121
L000013699	L000006137
L000013699	L000006126
L000013699	L000006128
L000013699	L000006133
L000013699	L000006140
L000013699	L000006120
L000013699	L000006122
L000013699	L000006123
L000013699	L000006124
L000013699	L000006125
L000013699	L000006132
L000013699	L000006129
L000013699	L000006130
L000013699	L000006134
L000013699	L000006141
L000013699	L000006131
L000013699	L000006138
L000013699	L000006139
L000013699	L000006143
L000013699	L000006144
L000013699	L000006147
L000013699	L000006135
L000013699	L000006148
L000013699	L000006149
L000013699	L000006136
L000013699	L000006150
L000013699	L000012441
L000013699	L000006119
L000013699	L000012443
L000013699	L000012917
L000013699	L000006127
L000006118	L000013700
L000013700	L000006103
L000013700	L000006104
L000013700	L000006107
L000013700	L000006108
L000013700	L000006117
L000013700	L000006105
L000013700	L000006106
L000013700	L000006109
L000013700	L000006110
L000013700	L000006113
L000013700	L000006114
L000013700	L000006115
L000013700	L000006116
L000005964	L000013701
L000013701	L000006151
L000006151	L000005982
L000005982	L000005983
L000005982	L000005987
L000005987	L000005988
L000005987	L000005989
L000005982	L000005990
L000005990	L000005991
L000005990	L000005998
L000005982	L000005992
L000005992	L000005993
L000005982	L000005996
L000005996	L000005997
L000005982	L000005999
L000005999	L000006000
L000006151	L000006152
L000006152	L000006153
L000006152	L000006154
L000006154	L000006155
L000006154	L000006156
L000006152	L000006157
L000006157	L000006159
L000006152	L000006160
L000006160	L000006161
L000006160	L000006162
L000006152	L000006164
L000006164	L000006165
L000006152	L000006166
L000006166	L000006167
L000006152	L000006168
L000006168	L000006169
L000006152	L000012439
L000012439	L000012464
L000006152	L000012440
L000012440	L000006163
L000006151	L000013702
L000013702	L000005994
L000013702	L000005995
L000013701	L000012335
L000012335	L000005967
L000005967	L000005972
L000005967	L000005973
L000005973	L000005974
L000005973	L000005975
L000005973	L000005976
L000005973	L000005977
L000005973	L000005978
L000005967	L000005979
L000005979	L000005980
L000005967	L000012446
L000012446	L000005968
L000012446	L000005969
L000012446	L000005970
L000012446	L000005971
L000005967	L000012447
L000012447	L000005981
L000012335	L000006001
L000006001	L000006006
L000006001	L000006007
L000006007	L000006008
L000006007	L000006009
L000006007	L000006010
L000006007	L000006011
L000006007	L000006012
L000006007	L000012466
L000006001	L000012015
L000006001	L000012444
L000012444	L000006002
L000012444	L000006003
L000012444	L000006004
L000006001	L000012445
L000012445	L000006005
L000005964	L000013703
L000013703	L000006209
L000006209	L000006078
L000006209	L000006079
L000006209	L000006085
L000006209	L000006084
L000006209	L000006210
L000006209	L000006211
L000006209	L000013312
L000013312	L000005389
L000013312	L000005412
L000013312	L000005413
L000013312	L000005414
L000013312	L000005415
L000013312	L000012493
L000013312	L000005407
L000013312	L000005408
L000013312	L000005409
L000013312	L000005410
L000013312	L000012826
L000006209	L000013704
L000013703	L000013782
L000013782	L000006086
L000013703	L000013198
L000013198	L000006087
L000013198	L000006088
L000013198	L000006089
L000013198	L000006090
L000013198	L000006083
L000013198	L000012795
L000013198	L000012796
L000007596	L000007597
L000007597	L000007598
L000007598	L000007600
L000007598	L000007601
L000007598	L000007603
L000007598	L000007604
L000007598	L000007605
L000007598	L000007606
L000007598	L000007607
L000007598	L000007609
L000007598	L000007611
L000007598	L000007612
L000007598	L000007613
L000007598	L000011930
L000007598	L000011931
L000007598	L000011932
L000007598	L000011933
L000007598	L000012419
L000012419	L000007610
L000007598	L000012421
L000012421	L000012946
L000012421	L000012951
L000007597	L000007614
L000007614	L000011934
L000011934	L000007619
L000011934	L000007620
L000011934	L000007621
L000011934	L000007622
L000011934	L000007623
L000011934	L000007624
L000011934	L000007625
L000011934	L000007629
L000011934	L000011935
L000011934	L000011936
L000011934	L000011937
L000011934	L000013009
L000011934	L000012485
L000011934	L000012488
L000007614	L000011939
L000011939	L000012782
L000007614	L000012943
L000007597	L000007651
L000007651	L000007657
L000007651	L000007659
L000007651	L000007879
L000007651	L000011926
L000011926	L000012780
L000007651	L000011944
L000011944	L000007653
L000011944	L000007654
L000011944	L000007656
L000011944	L000007658
L000011944	L000011945
L000011944	L000011947
L000011944	L000012944
L000011944	L000012950
L000011944	L000012954
L000011944	L000013008
L000007651	L000011948
L000011948	L000011949
L000011948	L000012772
L000007651	L000011950
L000011950	L000007649
L000011950	L000005359
L000007597	L000007671
L000007671	L000007672
L000007671	L000012945
L000007671	L000012952
L000007597	L000007673
L000007673	L000011920
L000011920	L000007676
L000011920	L000011921
L000011920	L000012773
L000011920	L000007638
L000007673	L000011922
L000011922	L000007627
L000011922	L000007645
L000011922	L000011923
L000011922	L000011924
L000011922	L000012777
L000007673	L000011927
L000011927	L000007615
L000011927	L000007617
L000011927	L000007618
L000007673	L000012418
L000012418	L000012947
L000012418	L000013007
L000007597	L000007677
L000007597	L000007678
L000007678	L000007675
L000007678	L000007679
L000007678	L000012781
L000007597	L000011928
L000011928	L000007647
L000011928	L000011929
L000011928	L000012948
L000007597	L000011940
L000011940	L000007632
L000011940	L000007633
L000011940	L000007634
L000011940	L000007635
L000011940	L000007636
L000011940	L000007637
L000011940	L000007639
L000011940	L000007640
L000011940	L000007641
L000011940	L000011941
L000011940	L000011942
L000011940	L000011943
L000011940	L000012774
L000011940	L000012783
L000011940	L000012949
L000011940	L000013006
L000007597	L000011951
L000011951	L000007661
L000011951	L000007662
L000011951	L000007663
L000011951	L000007664
L000011951	L000007665
L000011951	L000007666
L000011951	L000007669
L000011951	L000007670
L000011951	L000007694
L000007694	L000007692
L000007694	L000007693
L000007694	L000007695
L000007694	L000007696
L000007694	L000007697
L000007694	L000007701
L000011951	L000011952
L000011951	L000012953
L000007596	L000007709
L000007709	L000005047
L000005047	L000005064
L000005064	L000005065
L000005064	L000005066
L000005064	L000005067
L000005064	L000005068
L000005064	L000005070
L000005070	L000005071
L000005070	L000005072
L000005070	L000005073
L000005073	L000005069
L000005064	L000005074
L000005064	L000005075
L000005064	L000005076
L000005064	L000005077
L000005064	L000012757
L000007709	L000007710
L000007710	L000007711
L000007710	L000007712
L000007710	L000007713
L000007710	L000007733
L000007733	L000007734
L000007733	L000007735
L000007733	L000007736
L000007733	L000007737
L000007733	L000007738
L000007733	L000007739
L000007733	L000007740
L000007733	L000011753
L000007733	L000011754
L000007733	L000013060
L000007710	L000011758
L000007710	L000011759
L000007710	L000011760
L000007710	L000013063
L000007709	L000013064
L000007709	L000013166
L000013166	L000007721
L000007721	L000007722
L000007721	L000007723
L000007721	L000007724
L000007721	L000007725
L000007721	L000007726
L000007721	L000007727
L000007721	L000007728
L000007721	L000007729
L000007721	L000011756
L000007721	L000011757
